customer_id,signup_date,age,gender,country,annual_income,membership,monthly_spend,num_orders,height_cm,satisfaction,email,last_purchase_date,churned
C0044,2022-11-04,41,MALE,Egypt,15700,Bronze,32.94,0.0,172.1,3,user0043@demo.org,2023-05-21,0
C0108,13/08/2021,34,Male,Morocco,35900,Silver,112.48,3.0,174.4,4,user0107@example.com,2022-03-21,0
C0523,18/09/2021,54,MALE,Jordan,27500,bronze,477.79,7.0,158.3,4,user0522@example.com,2022-01-01,0
C0558,2023-10-23,26,Female,Morocco,85900,Platinum,256.68,12.0,166.4,3,user0557@mail.test,2024-03-02,0
C0134,2021-07-06,35,Male,Morocco,45300,Silver,120.84,1.0,173.7,3,user0133@mail.test,2022-03-22,1
C0441,2023-11-05,36,Female,Tunisia,23100,Bronze,66.01,1.0,165.3,5,user0440@mail.test,2024-01-03,0
C0062,2023-08-25,34,Male,Saudi Arabia,"$17,400",Bronze,71.25,2.0,186.6,3,user0061@mail.test,2024-04-19,1
C0045,2023-08-06,39,female,Saudi Arabia,53,Gold,61.54,6.0,174.3,3,user0044@example.com,2023-12-04,0
C0170,2023-01-08,38,Male,Morocco,36100,Silver,263.02,3.0,183.5,3,user0169@demo.org,2022-12-09,0
C0066,2022-05-04,48,M,Egypt,21400,Bronze,94.77,1.0,173.5,3,user0065@mail.test,2022-09-13,1
C0284,13/01/2023,43,F,Egypt,"$27,600",Bronze,196.95,5.0,158.5,3,user0283@demo.org,2023-08-22,0
C0086,2023-09-20,44,MALE,Tunisia,42500,Silver,23.07,4.0,179.1,4,user0085@example.com,2024-03-08,0
C0243,2022/03/10,18,MALE,Jordan,26600,gold,,4.0,168.9,5,user0242@example.com,2022-05-13,0
C0187,2021-10-29,40, f ,Morocco,19900,Bronze,77.26,6.0,162.1,3,user0186@example.com,2022-07-27,0
C0327,2021-10-09,19,, Egypt,14000,Bronze,159.66,5.0,173.6,3,user0326@mail.test,2022-01-10,0
C0160,2023-02-18,24,Male,Tunisia,18200,Bronze,129.1,-1.0,193.6,2,user0159@mail.test,2023-09-10,1
C0013,2022-09-24,39,,France,24100,Bronze,185.18,3.0,166.6,3,user0012@mail.test,2023-09-20,0
C0036,2023-08-29,52,Female,Egypt,"25,200",Bronze,222.65,5.0,162.1,2,user0035@mail.test,2023-09-12,0
C0029,2021-12-11,43,Female, Egypt,17000,Bronze,39.17,4.0,162.9,5,user0028@demo.org,2022-02-04,0
C0171,2023-06-08,30,Male,Egypt,19,Bronze,100.73,7.0,171.8,5,user0170@demo.org,2024-03-20,0
C0143,2021-11-15,18,M,Morocco,69,Gold,66.6,6.0,174.1,4,user0142@example.com,2021-12-05,0
C0237,2021-06-30,18,Female,France,18000,Bronze,21.28,3.0,162.2,4,user0236@mail.test,2022-05-21,0
C0497,04/06/2022,18,M,Morocco,26200,Bronze,226.27,5.0,181.1,?,user0496@demo.org,2023-02-09,0
C0517,2022-11-11,46,Female,Jordan,31600,Silver,93.82,3.0,168.9,3,user0516@mail.test,2022-12-06,0
C0582,28/05/2023,24,Female,United States,55000,Gold,111.09,5.0,170.9,5,user0581@example.com,2024-04-26,0
C0222,11/03/2021,41,M,egypt,"33,500",Silver,136.29,2.0,172.8,3,user0221@demo.org,2021-08-04,0
C0587,18/10/2023,24,M,Jordan,N/A,Bronze,31.83,7.0,178.0,4,user0586@demo.org,2024-08-23,1
C0096,,21,Female,Saudi Arabia,59200,Bronze,335.38,6.0,160.8,4,user0095@mail.test,2021-12-25,0
C0052,2021-08-25,46,Female,Algeria,59800,Gold,20.75,8.0,162.5,3,user0051@example.com,2022-05-23,0
C0241,2023-06-03,27,Male,Algeria,38200,Silver,182.97,4.0,176.4,4,user0240@demo.org,2023-06-15,0
C0525,2021-01-12,55,,Algeria,60400,Gold,96.31,6.0,168.2,3,user0524@mail.test,2021-07-21,0
C0352,2021-04-30,48,F,Saudi Arabia,48,Silver,264.71,4.0,160.1,4,user0351@mail.test,2022-01-27,1
C0533,2021-05-25,33,male,Morocco,28600,Bronze,65.03,3.0,174.9,3,user0532@mail.test,2021-08-29,0
C0179,2023-05-29,37,Male,United States,89400,gold,64.48,5.0,163.1,3,user0178@example.com,2023-09-16,0
C0461,2021/01/16,42,Female,France,"$18,400",Gold,332.74,1.0,166.3,4,user0460@example.com,2022-01-06,1
C0543,2021-04-03,41,Female,KSA,12700,Bronze,50.73,4.0,171.9,4,user0542@mail.test,2021-09-26,0
C0042,2023-05-08,45,F,Jordan,72700,Gold,132.75,5.0,163.2,3,user0041@demo.org,2023-09-17,0
C0574,2021-12-07,27,Female,Egypt,27900,bronze,48.04,4.0,164.9,5,user0573@mail.test,2022-12-27,0
C0539,2022-05-04,18,M,Morocco,0,Silver,110.98,4.0,171.7,2,user0538@example.com,2022-05-06,0
C0207,2022-09-18,28,Female,United States,18200,platinum,170.92,3.0,157.6,4,user0206@example.com,2023-10-19,0
C0393,,32,Male,Jordan,86200,platinum,149.52,5.0,172.1,5,user0392@demo.org,2023-02-05,0
C0283,2022-06-08,49,M,Morocco,63800,Platinum,197.94,6.0,171.7,4,user0282@example.com,2022-11-05,0
C0359,2023/11/29,28,Male,Saudi arabia,18800,bronze,47.34,4.0,186.9,?,user0358@demo.org,2024-01-18,1
C0398,2021/05/03,41,Female,Tunisia,33500,Silver,69.84,2.0,152.0,3,user0397@demo.org,2021-05-10,0
C0255,2023-05-01,35,F,US,41,Platinum,70.43,3.0,158.6,3,user0254@example.com,2023-08-12,0
C0518,,30,Female,Jordan,45700,silver,173.33,10.0,169.8,4,user0517@demo.org,2023-07-09,0
C0218,2021-07-09,-999,Male,Saudi arabia,48200,silver,,0.0,177.6,9,user0217@demo.org,2021-09-22,0
C0005,2021-05-22,18,M,Jordan,36500,Silver,74.53,2.0,183.8,5,user0004@demo.org,2021-08-05,0
C0550,2021-01-28,46,Male,Saudi Arabia,44900,Silver,384.65,4.0,185.2,4,user0549@demo.org,2021-05-07,0
C0099,01/10/2021,43,Female,Tunisia,30,Silver,135.51,2.0,166.4,3,user0098@mail.test,2021-09-01,1
C0407,2022-05-07,37,M,France,28000,Bronze,10.57,6.0,176.4,4,user0406@mail.test,2023-01-05,0
C0503,2021-06-25,29,Male,France,26400,Bronze,98.99,2.0,174.4,5,user0502@example.com,2021-12-02,0
C0048,2022/11/07,41,Male,Tunisia,N/A,Gold,366.27,3.0,1.71,3,user0047@demo.org,2023-06-19,0
C0033,2023-05-15,32,FEMALE,Egypt,N/A,gold,256.85,3.0,165.6,5,user0032@demo.org,2023-09-24,0
C0201,2023-01-28,42,M,Morocco,"$55,200",bronze,76.99,4.0,176.4,1,user0200@example.com,2023-07-26,0
C0135,2023-10-25,20,female,Saudi Arabia,24400,Bronze,91.39,1.0,162.2,3,user0134@demo.org,2024-09-29,1
C0028,20/05/2022,42,F,United States,62000,Gold,141.34,6.0,158.8,4,user0027@demo.org,2023-04-03,0
C0541,,18,Female,Algeria,17400,Bronze,83.92,4.0,155.0,3,user0540@example.com,2024-09-09,0
C0231,2021-06-11,20,Female,Saudi arabia,36400,Silver,175.14,3.0,165.6,2,user0230@mail.test,2021-09-24,0
C0490,08/08/2022,46,Female,Tunisia,23400,Bronze,122.72,3.0,167.4,4,user0489@demo.org,2022-11-19,0
C0379,2021-02-06,57,Male,Morocco,73300,Gold,23.89,6.0,173.9,4,user0378@example.com,2022-01-08,0
C0289,20/03/2023,34,F,Tunisia,83700,Platinum,426.5,1.0,175.7,2,user0288@mail.test,2023-09-08,1
C0419,2023-02-20,37,Male,United States,0,Silver,132.09,3.0,173.8,3,user0418@example.com,2023-09-24,0
C0392,2022-12-11,39,male,United States,56200,gold,69.86,2.0,181.3,2,user0391@mail.test,2023-11-11,0
C0499,07/02/2021,18,male,Morocco,30100,Silver,105.04,5.0,190.7,2,user0498@mail.test,2021-10-15,0
C0139,2021-03-01,62,male,MOROCCO,81200,Platinum,133.56,11.0,1.78,3,user0138@example.com,2021-08-24,0
C0063,2021-12-16,40,male,Tunisia,28400,Bronze,34.72,2.0,169.9,2,user0062@demo.org,2022-02-05,0
C0472,2023-11-08,33,MALE,Morocco,58000,Gold,192.87,8.0,165.2,4,user0471@demo.org,2024-10-08,0
C0129,2021-12-18,30,Male,Saudi Arabia,"$38,900",Silver,304.6,5.0,164.2,5,user0128@demo.org,2022-10-06,0
C0532,2022-06-09,27,Female,Maroc,36100,silver,196.36,3.0,173.3,2,user0531@demo.org,2023-06-24,0
C0521,2022-08-21,26,Male,Egypt,60100,Gold,333.81,7.0,166.1,3,user0520@mail.test,2023-02-25,1
C0065,2021-03-19,47,Female,USA,51400,Gold,221.7,2.0,174.1,5,user0064@demo.org,2021-12-20,1
C0015,2023-09-11,44, f ,Algeria,24700,Bronze,75.73,4.0,166.4,5,user0014@example.com,2023-11-25,0
C0157,2023-01-16,40,m ,Algeria,9999999,Gold,41.84,3.0,172.4,4,user0156@example.com,2024-02-19,1
C0041,2021-01-29,47,Female,France,69900,Gold,134.6,9.0,171.0,5,user0040@demo.org,2021-02-08,0
C0493,2023-11-11,35,m ,Jordan,43200,Silver,141.29,3.0,178.8,5,user0492@example.com,2024-01-12,0
C0380,2023-04-13,33,female,United States,43900,Bronze,117.16,4.0,164.5,3,user0379@example.com,2023-05-27,0
C0188,2022-08-17,-999,m ,Tunisia,37500,Silver,110.02,4.0,185.5,3,user0187@demo.org,2022-09-21,0
C0217,2022-10-14,44, f ,Jordan,33700,Silver,265.88,5.0,160.4,5,user0216@demo.org,2023-08-14,0
C0053,2022-07-07,21,Male,Saudi Arabia,16200,bronze,313.04,5.0,1.65,4,user0052@demo.org,2022-09-15,0
C0338,2023-10-08,42,Female,Morocco,71800,Gold,210.34,5.0,159.3,4,user0337@example.com,2024-05-23,1
C0296,2023-13-45,40,Female,MOROCCO,58700,Gold,163.65,3.0,163.9,2,user0295@mail.test,2024-04-18,0
C0252,2023-10-01,,MALE,Egypt,22400,Gold,138.82,3.0,173.6,5,user0251@mail.test,2023-10-10,0
C0462,07/06/2022,28, f ,France,26300,Bronze,105.5,5.0,165.5,2,user0461@demo.org,2022-08-20,0
C0456,2021-03-28,40,M,Egypt,23000,Bronze,171.41,4.0,170.4,4,user0455@demo.org,2022-01-06,0
C0353,2023-12-11,31,,Saudi Arabia,33700,Silver,368.56600000000003,3.0,166.5,4,user0352@mail.test,2024-06-14,0
C0270,2021-07-26,38, f ,France,65800,Gold,200.24,6.0,162.1,4,user0269@mail.test,2021-11-24,0
C0202,2021-02-17,55,Male,United States,35800,Silver,,8.0,180.9,4,user0201@demo.org,2021-05-27,0
C0162,,29,Male,Jordan,35300,Silver,72.6,2.0,170.9,2,user0161@demo.org,2023-01-11,1
C0556,2023-10-20,,Female,France,58800,Gold,238.42,4.0,156.0,4,user0555@mail.test,2024-07-08,0
C0402,2021-04-20,,Female,Tunisia,25300,bronze,30.82,4.0,155.1,4,user0401@mail.test,2021-06-25,0
C0477,2021-12-09,51,,Egypt,33,silver,130.9,1.0,175.1,5,user0476@example.com,2023-01-12,0
C0106,2021-12-13,36,Female,Egypt,21200,Bronze,14.17,2.0,169.3,3,user0105@demo.org,2022-09-13,1
C0390,2021-08-02,21,MALE,Egypt,"21,500",bronze,123.18,5.0,168.7,3,user0389@example.com,2021-10-03,1
C0002,2021-09-09,26,Male,Jordan,53900,Gold,326.62,5.0,183.3,4,user0001@mail.test,2021-12-15,0
C0578,2022-04-21,unknown,M,Jordan,50800,Gold,567.21,6.0,180.5,2,user0577@demo.org,2022-08-10,0
C0562,2022-11-07,42,Male,Egypt,55800,Gold,179.37,2.0,178.4,3,user0561@mail.test,2023-10-29,1
C0081,2022-08-14,43,m ,United States,31400,Silver,67.57,4.0,163.2,3,user0080@mail.test,2022-08-19,0
C0206,14/04/2023,37,Male,United States,31300,Silver,152.37,6.0,176.9,3,user0205@mail.test,2023-11-25,0
C0035,2021-08-15,45,Female,Egypt,"17,700",Bronze,94.9,2.0,155.0,5,user0034@mail.test,2022-08-06,0
C0509,,31,Male,France,58500,gold,289.16,6.0,174.8,3,user0508demo.org,2021-07-15,0
C0428,2022-01-14,59,Male,Egypt,60100,Gold,63.8,4.0,164.1,4,user0427@example.com,2022-07-25,0
C0455,2021-01-05,-3,Male,Egypt,28200,Bronze,352.4,4.0,180.3,3,user0454@example.com,2021-08-02,0
C0367,2021-10-06,29,male,France,41300,silver,147.65,8.0,175.4,4,user0366@demo.org,2022-10-07,0
C0092,2022-10-29,37,m ,United States,40300,Silver,29.67,9.0,172.5,3,user0091@demo.org,2023-04-29,1
C0340,2023-10-01,45,,Tunisia,28500,Bronze,135.72,2.0,172.7,3,user0339@demo.org,2023-10-02,0
C0565,2022-06-16,49,FEMALE,United States,26300,Platinum,149.48,3.0,152.4,3,user0564@demo.org,2023-02-01,0
C0346,2022-04-02,18,Male,egypt,47200,Silver,422.06,0.0,173.6,5,user0345@example.com,2022-11-15,0
C0242,,37,M,Algeria,26,Bronze,35.72,6.0,190.0,3,user0241@example.com,2021-05-31,0
C0014,2022-11-27,52,Male,France,61500,gold,100.45,3.0,179.0,4,user0013@demo.org,2023-06-23,0
C0316,2021-08-02,34,m ,egypt,38200,silver,93.4,6.0,178.1,3,user0315@example.com,2022-03-25,0
C0388,2023-01-12,44,Male,Saudi Arabia,31900,silver,133.41,2.0,166.2,3,user0387demo,2023-02-25,1
C0274,2022/10/24,63,Female,Maroc,30300,Silver,225.03,5.0,160.7,3,user0273@mail.test,2023-11-14,0
C0167,2021-06-15,49,m ,KSA,"$77,400",Gold,604.62,5.0,176.7,3,user0166@demo.org,2021-12-06,0
C0171,2023-06-08,30,Male,Egypt,19,Bronze,110.80300000000001,7.0,171.8,5,user0170@demo.org,2024-03-20,0
C0485,2022/08/31,37,male,Maroc,"57,000",Gold,111.25,9.0,158.0,4,user0484@demo.org,2023-04-27,0
C0443,09/01/2023,42,F,France,26200,bronze,64.71,1.0,155.8,3,user0442@demo.org,2023-05-01,0
C0505,2023-07-08,18,Female,Tunisia,18,Bronze,79.42,2.0,170.1,4,user0504@demo.org,2024-07-01,0
C0244,2021-07-23,20,Female,Maroc,35500,Silver,121.58,4.0,144.9,3,user0243@demo.org,2022-08-23,0
C0567,2021-07-30,36,Male,egypt,22800,Bronze,174.25,3.0,180.4,2,user0566@mail.test,2022-01-22,0
C0563,2022-04-23,39, f ,Tunisia,50600,Gold,149.06,1.0,167.4,4,user0562@mail.test,2023-04-24,1
C0190,2021-05-22,58,male,Morocco,"42,000",Silver,110.55,2.0,180.2,4,user0189@example.com,2022-05-08,0
C0476,2023-11-17,34,Female,Morocco,41800,Silver,121.67,2.0,159.0,4,user0475@mail.test,2024-09-17,1
C0511,2021-02-11,,M,Egypt,40600,Silver,320.8,4.0,170.9,3,user0510@mail.test,2021-12-06,0
C0059,01/06/2021,28, f ,Saudi Arabia,35200,Silver,103.41,4.0,174.3,4,user0058@example.com,2021-09-19,0
C0475,2023-10-25,,Female,Morocco,32600,Silver,184.79,2.0,150.0,3,user0474@mail.test,2023-09-25,1
C0561,2023-05-11,37,Female,Jordan,25500,Bronze,42.68,-1.0,170.6,4,user0560@mail.test,2023-05-18,0
C0253,2022-05-26,59, f ,Egypt,43000,Silver,185.57,3.0,163.4,4,user0252@example.com,2022-06-27,0
C0022,2022/05/05,30,Female,Morocco,14600,Bronze,238.48,3.0,160.3,4,user0021@example.com,2022-06-16,0
C0314,2021-11-12,43,F,Algeria,32400,Bronze,181.19,5.0,170.4,3,user0313@mail.test,2022-05-30,0
C0460,2021-03-20,38,Female,Tunisia,33800,Silver,81.72,5.0,154.6,2,user0459@mail.test,2022-03-16,0
C0161,14/10/2022,26,,Egypt,37,Silver,354.4,5.0,165.1,4,user0160@mail.test,2022-09-14,0
C0277,2022-12-23,29,Female, Egypt,26200,Bronze,118.46,6.0,158.8,2,user0276@example.com,2023-07-12,0
C0192,2023-01-25,36,,Algeria,"$61,600",Gold,39.05,0.0,155.4,3,user0191@demo.org,2024-01-29,1
C0386,04/06/2023,28,m ,United States,54700,gold,142.1,5.0,180.9,4,user0385@mail.test,2023-11-24,0
C0414,2021/12/19,47,Male,Saudi Arabia,35100,Silver,135.91,4.0,176.6,9,user0413@mail.test,2022-04-20,0
C0492,2021-12-21,42,m ,Morocco,17700,Bronze,40.2,3.0,171.0,3,user0491@example.com,2022-10-15,0
C0344,2023-10-14,43,Male,USA,28100,Silver,142.96,4.0,170.2,3,user0343@example.com,2024-07-27,0
C0309,09/06/2021,45,Female,France,37000,Silver,302.53,3.0,162.0,4,user0308@example.com,2021-10-09,0
C0131,,33,female,egypt,49000,Gold,255.01,8.0,163.3,3,user0130@example.com,2022-12-10,0
C0100,23/12/2022,27,Female,Morocco,34700,Gold,162.22,3.0,163.7,3,user0099@example.com,2023-12-27,0
C0373,2021-03-24,48,Female,MOROCCO,69,silver,179.89,9.0,172.0,2,user0372@example.com,2022-02-11,0
C0088,2022-01-05,38,F,Jordan,"$46,800",Silver,248.76,4.0,158.8,4,user0087@example.com,2022-01-10,0
C0459,2021-11-23,42,Female,Jordan,15500,Bronze,83.58,5.0,166.3,4,user0458@demo.org,2021-12-24,0
C0331,2022-09-11,56,Female,Algeria,"$37,300",Silver,95.0,4.0,157.9,?,user0330@demo.org,2023-01-25,0
C0215,2021-01-18,34, f ,Saudi Arabia,42600,Silver,158.76,7.0,165.3,3,user0214@demo.org,2021-05-24,0
C0467,01/07/2022,34,Male,United States,43400,Silver,389.41,-1.0,171.9,3,user0466@example.com,2023-05-11,1
C0122,2023-11-23,40,M,egypt,51300,Gold,594.78,8.0,172.2,4,user0121@demo.org,2023-12-05,0
C0289,20/03/2023,34,F,Tunisia,83700,Platinum,426.5,1.0,175.7,2,user0288@mail.test,2023-09-08,1
C0021,2022-05-03,36,Male,Jordan,49400,Silver,107.44,5.0,163.2,4,user0020@demo.org,2022-07-19,0
C0072,2023-03-13,24,Female,France,25700,Bronze,381.62,4.0,155.2,3,user0071@demo.org,2023-05-06,1
C0107,2023-10-16,27,M,Morocco,19400,Bronze,86.15,5.0,180.4,2,user0106@example.com,2024-11-05,1
C0271,,29,M,Algeria,49400,Silver,46.34,4.0,184.4,4,user0270@mail.test,2023-02-25,0
C0436,2023-11-30,31, f ,Tunisia,23200,Bronze,99.14,0.0,158.9,3,user0435@mail.test,2024-11-09,1
C0103,,34,Female,Morocco,59400,Gold,144.02,9.0,158.5,3,user0102@example.com,2024-01-10,0
