customer_id,signup_date,age,gender,country,annual_income,membership,monthly_spend,num_orders,height_cm,satisfaction,email,last_purchase_date,churned
C0462,2022-06-07,28,Female,France,26300.0,Bronze,105.5,5,165.5,2,user0461@demo.org,2022-08-20,0
C0463,2023-07-09,19,Female,France,22600.0,Bronze,173.0,2,169.6,4,user0462@demo.org,2023-11-04,0
C0464,2022-01-06,18,Female,Saudi Arabia,22800.0,Silver,200.16,4,167.3,3,user0463@demo.org,2023-01-30,1
C0465,2021-03-11,25,Female,Saudi Arabia,88500.0,Platinum,304.27,2,169.8,5,user0464@mail.test,2021-07-18,0
C0466,2021-09-07,32,Female,Egypt,39200.0,Silver,157.49,5,161.3,5,user0465@mail.test,2022-07-29,0
C0467,2022-07-01,34,Male,United States,43400.0,Silver,389.41,2,171.9,3,user0466@example.com,2023-05-11,1
C0468,2021-07-26,61,Male,Egypt,21400.0,Bronze,162.04,2,182.8,2,user0467@example.com,2022-07-05,1
C0469,2023-12-08,51,Male,Egypt,33000.0,Silver,79.57,5,170.8,3,user0468@demo.org,2023-12-15,0
C0470,2023-04-16,26,Female,United States,40000.0,Silver,105.03,5,153.4,2,user0469@example.com,2023-10-26,0
C0471,2022-01-13,42,Female,Saudi Arabia,26100.0,Bronze,30.57,4,165.4,5,user0470@example.com,2022-08-27,0
C0472,2023-11-08,33,Male,Morocco,58000.0,Gold,192.87,8,165.2,4,user0471@demo.org,2024-10-08,0
C0473,2021-12-22,35,Female,Jordan,22800.0,Platinum,183.44,5,163.1,5,user0472@mail.test,2022-03-22,0
C0474,2021-06-03,40,Male,Algeria,35800.0,Silver,215.05,2,165.1,3,user0473@example.com,2021-10-04,0
C0475,2023-10-25,45,Female,Morocco,32600.0,Silver,184.79,2,150.0,3,user0474@mail.test,2024-01-05,1
C0476,2023-11-17,34,Female,Morocco,41800.0,Silver,121.67,2,159.0,4,user0475@mail.test,2024-09-17,1
C0477,2021-12-09,51,Male,Egypt,33200.0,Silver,130.9,1,175.1,5,user0476@example.com,2023-01-12,0
C0478,2022-10-14,24,Female,Jordan,31500.0,Silver,129.51,3,166.7,4,user0477@mail.test,2022-12-10,0
C0479,2021-07-09,38,Female,Jordan,36100.0,Silver,261.18,4,152.7,3,user0478@mail.test,2021-10-11,0
C0480,2022-12-04,69,Male,Morocco,36000.0,Silver,21.26,3,181.5,5,user0479@demo.org,2023-04-06,0
C0481,2023-01-26,41,Female,France,51100.0,Gold,103.59,3,165.1,3,user0480@example.com,2024-01-16,0
C0482,2023-02-17,55,Male,Morocco,50800.0,Gold,63.34,8,170.7,3,user0481@demo.org,2023-08-14,0
C0483,2022-09-15,39,Female,Egypt,38900.0,Silver,478.51,3,161.0,1,user0482@example.com,2023-01-06,0
C0484,2023-02-11,45,Female,Tunisia,34900.0,Silver,293.6,0,165.4,4,user0483@demo.org,2023-06-20,1
C0485,2022-08-31,37,Male,Morocco,57000.0,Gold,111.25,9,158.0,4,user0484@demo.org,2023-04-27,0
C0486,2023-06-17,36,Female,Morocco,35500.0,Silver,39.68,7,160.7,4,user0485@mail.test,2023-11-19,0
C0487,2021-07-16,29,Male,Saudi Arabia,32400.0,Silver,49.51,3,178.7,3,user0486@example.com,2021-09-11,0
C0488,2022-06-14,43,Male,United States,43800.0,Silver,273.45,6,179.9,3,user0487@example.com,2023-05-08,0
C0489,2022-04-01,28,Male,Algeria,79200.0,Gold,42.15,6,174.0,3,user0488@mail.test,2022-09-17,0
C0490,2022-08-08,46,Female,Tunisia,23400.0,Bronze,122.72,3,167.4,4,user0489@demo.org,2022-11-19,0
C0491,2021-06-05,51,Male,Morocco,62700.0,Gold,276.11,5,179.7,4,user0490@demo.org,2022-03-23,0
C0492,2021-12-21,42,Male,Morocco,17700.0,Bronze,40.2,3,171.0,3,user0491@example.com,2022-10-15,0
C0493,2023-11-11,35,Male,Jordan,43200.0,Silver,141.29,3,178.8,5,user0492@example.com,2024-01-12,0
C0494,2021-04-26,43,Female,Egypt,84800.0,Platinum,132.67,5,162.0,4,user0493@mail.test,2021-05-26,0
C0495,2022-11-27,34,Male,Algeria,48400.0,Silver,95.87,4,176.7,3,user0494@mail.test,2022-12-16,0
C0496,2022-12-29,49,Female,United States,47200.0,Silver,82.58,3,160.2,4,user0495@demo.org,2023-10-31,0
C0497,2022-06-04,18,Male,Morocco,26200.0,Bronze,226.27,5,181.1,2,user0496@demo.org,2023-02-09,0
C0498,2021-02-06,34,Female,Jordan,39400.0,Silver,346.47,2,167.3,4,user0497@mail.test,2021-12-20,0
C0499,2021-02-07,18,Male,Morocco,30100.0,Silver,105.04,5,190.7,2,user0498@mail.test,2021-10-15,0
C0500,2021-10-29,20,Male,Saudi Arabia,24100.0,Bronze,158.52,2,190.7,3,user0499@mail.test,2022-04-08,0
C0501,2021-04-23,54,Female,United States,39700.0,Silver,140.19,7,160.0,2,user0500@mail.test,2021-12-15,0
C0502,2021-04-14,49,Male,Saudi Arabia,47700.0,Silver,26.56,5,183.9,3,user0501@demo.org,2022-01-28,0
C0503,2021-06-25,29,Male,France,26400.0,Bronze,98.99,2,174.4,5,user0502@example.com,2021-12-02,0
C0504,2021-07-28,20,Female,United States,23900.0,Bronze,17.8,3,152.2,3,user0503@demo.org,2022-07-29,1
C0505,2023-07-08,18,Female,Tunisia,18300.0,Bronze,79.42,2,170.1,4,user0504@demo.org,2024-07-01,0
C0506,2022-12-01,31,Male,Tunisia,45200.0,Silver,140.36,3,164.1,5,user0505@mail.test,2023-10-17,1
C0507,2021-02-03,67,Female,Saudi Arabia,63200.0,Gold,262.04,2,155.0,4,user0506@mail.test,2022-03-06,1
C0508,2022-11-20,43,Female,Morocco,46300.0,Silver,175.17,4,146.9,3,user0507@mail.test,2023-04-25,0
C0509,2021-05-30,31,Male,France,58500.0,Gold,289.16,6,174.8,3,user0508@demo.org,2021-07-15,0
C0510,2022-04-07,44,Female,Tunisia,43800.0,Silver,70.18,9,168.7,4,user0509@example.com,2022-10-18,0
C0511,2021-02-11,19,Male,Egypt,40600.0,Silver,320.8,4,170.9,3,user0510@mail.test,2021-12-06,0
C0512,2021-04-09,34,Female,Saudi Arabia,44500.0,Silver,359.4,5,156.8,3,user0511@mail.test,2022-02-14,0
C0513,2021-05-26,39,Male,Saudi Arabia,38800.0,Silver,18.8,4,181.6,5,user0512@demo.org,2021-10-29,1
C0514,2022-04-20,37,Female,Morocco,31400.0,Silver,29.11,5,148.6,5,user0513@example.com,2022-08-15,0
C0515,2022-05-23,47,Male,United States,116500.0,Platinum,205.64,7,177.0,2,user0514@example.com,2022-11-17,0
C0516,2022-01-22,42,Male,Egypt,33800.0,Silver,84.55,6,169.1,3,user0515@mail.test,2022-12-09,0
C0517,2022-11-11,46,Female,Jordan,31600.0,Silver,93.82,3,168.9,3,user0516@mail.test,2022-12-06,0
C0518,2023-02-28,30,Female,Jordan,45700.0,Silver,173.33,10,169.8,4,user0517@demo.org,2023-07-09,0
C0519,2023-03-09,49,Male,Jordan,48900.0,Silver,278.95,7,172.7,5,user0518@example.com,2023-06-09,0
C0520,2022-09-27,58,Male,Saudi Arabia,24700.0,Bronze,58.14,4,180.9,5,user0519@example.com,2023-08-15,0
C0521,2022-08-21,26,Male,Egypt,60100.0,Gold,333.81,7,166.1,3,user0520@mail.test,2023-02-25,1
C0522,2022-06-23,27,Female,France,35100.0,Silver,74.67,4,165.1,3,user0521@mail.test,2022-07-28,0
C0523,2021-09-18,54,Male,Jordan,27500.0,Bronze,477.79,7,158.3,4,user0522@example.com,2022-01-01,0
C0524,2022-06-18,36,Male,Saudi Arabia,67400.0,Gold,383.77,5,159.7,3,user0523@example.com,2022-07-06,1
C0525,2021-01-12,55,Female,Algeria,60400.0,Gold,96.31,6,168.2,3,user0524@mail.test,2021-07-21,0
C0526,2023-11-25,33,Female,Morocco,21800.0,Silver,36.44,3,160.9,3,user0525@example.com,2024-12-28,0
C0527,2022-02-10,55,Female,Algeria,101400.0,Platinum,118.66,1,154.3,1,user0526@demo.org,2022-09-25,1
C0528,2023-04-09,40,Male,Morocco,54800.0,Gold,81.17,5,169.2,4,user0527@example.com,2024-03-21,0
C0529,2023-11-14,41,Female,Morocco,40900.0,Silver,207.34,2,164.2,3,user0528@demo.org,2024-09-06,0
C0530,2022-06-29,57,Female,Saudi Arabia,94600.0,Platinum,27.15,7,161.5,5,user0529@example.com,2023-06-17,0
C0531,2023-08-02,34,Male,Morocco,41700.0,Silver,31.8,4,171.4,4,user0530@mail.test,2023-12-05,0
C0532,2022-06-09,27,Female,Morocco,36100.0,Silver,196.36,3,173.3,2,user0531@demo.org,2023-06-24,0
C0533,2021-05-25,33,Male,Morocco,28600.0,Bronze,65.03,3,174.9,3,user0532@mail.test,2021-08-29,0
C0534,2021-01-29,43,Male,Saudi Arabia,54200.0,Gold,104.59,8,171.0,2,user0533@demo.org,2021-07-23,0
C0535,2021-05-29,19,Male,France,42200.0,Gold,240.58,4,171.3,2,user0534@example.com,2022-02-25,0
C0536,2023-10-30,46,Male,Morocco,43000.0,Silver,275.96,5,177.1,4,user0535@demo.org,2024-02-22,0
C0537,2022-06-05,32,Male,United States,26800.0,Bronze,281.49,6,168.2,3,user0536@example.com,2022-09-19,0
C0538,2021-12-16,52,Male,Jordan,47300.0,Silver,235.15,8,178.2,5,user0537@mail.test,2022-02-06,0
C0539,2022-05-04,18,Male,Morocco,32700.0,Silver,110.98,4,171.7,2,user0538@example.com,2022-05-06,0
C0540,2021-10-08,29,Female,Morocco,20400.0,Bronze,94.38,2,161.6,3,user0539@demo.org,2022-04-26,0
C0541,2023-08-12,18,Female,Algeria,17400.0,Bronze,83.92,4,155.0,3,user0540@example.com,2024-09-09,0
C0542,2023-12-31,28,Male,Jordan,47600.0,Silver,50.59,5,173.8,5,user0541@demo.org,2024-03-28,0
C0543,2021-04-03,41,Female,Saudi Arabia,12700.0,Bronze,50.73,4,171.9,4,user0542@mail.test,2021-09-26,0
C0544,2023-02-26,36,Male,Jordan,43300.0,Silver,290.98,1,162.5,4,user0543@mail.test,2024-03-06,0
C0545,2022-01-03,35,Male,Morocco,31600.0,Silver,72.31,5,171.7,5,user0544@mail.test,2022-11-08,0
C0546,2021-02-21,36,Male,Egypt,71200.0,Gold,59.03,5,175.2,3,user0545@example.com,2021-02-23,0
C0547,2023-10-07,40,Female,France,32700.0,Silver,284.5,4,158.4,5,user0546@example.com,2024-04-24,0
C0548,2021-03-09,26,Female,Egypt,48800.0,Silver,169.35,5,164.8,3,user0547@demo.org,2021-05-06,0
C0549,2021-08-14,46,Female,France,35700.0,Silver,386.78,3,163.2,3,user0548@demo.org,2021-11-21,0
C0550,2021-01-28,46,Male,Saudi Arabia,44900.0,Silver,384.65,4,185.2,4,user0549@demo.org,2021-05-07,0
C0551,2022-06-01,43,Male,France,58200.0,Gold,59.06,5,169.5,2,user0550@mail.test,2023-02-01,0
C0552,2022-10-19,45,Male,Saudi Arabia,34400.0,Silver,121.44,2,173.5,4,user0551@example.com,2023-01-07,0
C0553,2021-12-18,42,Male,Egypt,64900.0,Gold,69.45,8,177.3,4,user0552@mail.test,2022-03-29,1
C0554,2021-03-20,62,Male,Morocco,30600.0,Silver,54.58,2,176.3,5,user0553@mail.test,2021-06-19,1
C0555,2021-05-08,37,Male,Morocco,45500.0,Silver,101.64,4,186.0,4,user0554@mail.test,2021-09-28,0
C0556,2023-10-20,34,Female,France,58800.0,Gold,238.42,4,156.0,4,user0555@mail.test,2024-07-08,0
C0557,2023-06-02,29,Male,Morocco,50100.0,Gold,226.28,3,184.3,4,user0556@demo.org,2023-11-09,0
C0558,2023-10-23,26,Female,Morocco,85900.0,Platinum,256.68,12,166.4,3,user0557@mail.test,2024-03-02,0
C0559,2022-08-05,23,Male,Morocco,25000.0,Bronze,104.3,7,169.8,3,user0558@example.com,2023-02-28,0
C0560,2022-08-21,27,Male,Morocco,19700.0,Bronze,187.17,2,173.4,4,user0559@demo.org,2023-04-24,1
C0561,2023-05-11,37,Female,Jordan,25500.0,Bronze,42.68,8,170.6,4,user0560@mail.test,2023-05-18,0
C0562,2022-11-07,42,Male,Egypt,55800.0,Gold,179.37,2,178.4,3,user0561@mail.test,2023-10-29,1
C0563,2022-04-23,39,Female,Tunisia,50600.0,Gold,149.06,1,167.4,4,user0562@mail.test,2023-04-24,1
C0564,2021-11-16,29,Male,Morocco,39000.0,Silver,110.7,2,170.3,5,user0563@demo.org,2022-07-15,0
C0565,2022-06-16,49,Female,United States,26300.0,Platinum,149.48,3,152.4,3,user0564@demo.org,2023-02-01,0
C0566,2021-03-12,47,Female,Saudi Arabia,60800.0,Gold,68.91,1,170.6,3,user0565@demo.org,2021-12-15,0
C0567,2021-07-30,36,Male,Egypt,22800.0,Bronze,174.25,3,180.4,2,user0566@mail.test,2022-01-22,0
C0568,2023-03-19,30,Female,Algeria,63300.0,Gold,158.53,5,162.6,4,user0567@example.com,2023-08-12,0
C0569,2023-08-09,45,Male,Tunisia,153300.0,Platinum,62.45,3,183.1,4,user0568@mail.test,2023-12-28,0
C0570,2021-04-22,40,Male,Algeria,48100.0,Silver,141.33,2,172.3,4,user0569@demo.org,2021-06-25,0
C0571,2021-04-17,21,Female,Morocco,45100.0,Silver,92.44,4,155.1,4,user0570@demo.org,2022-03-19,0
C0572,2021-04-04,37,Female,Egypt,31900.0,Silver,272.35,4,169.1,5,user0571@demo.org,2021-08-10,1
C0573,2023-05-17,41,Female,United States,18200.0,Bronze,42.97,3,178.4,4,user0572@demo.org,2023-09-08,0
C0574,2021-12-07,27,Female,Egypt,27900.0,Bronze,48.04,4,164.9,5,user0573@mail.test,2022-12-27,0
C0575,2021-12-24,40,Female,France,24900.0,Bronze,161.53,1,158.2,5,user0574@example.com,2022-07-15,0
C0576,2021-01-14,21,Male,United States,18100.0,Bronze,101.58,7,182.1,5,user0575@mail.test,2021-09-20,0
C0577,2023-12-01,54,Female,United States,98300.0,Platinum,164.36,8,151.9,3,user0576@example.com,2024-03-08,0
C0578,2022-04-21,53,Male,Jordan,50800.0,Gold,567.21,6,180.5,2,user0577@demo.org,2022-08-10,0
C0579,2023-05-24,35,Female,France,46500.0,Silver,225.22,4,155.8,4,user0578@demo.org,2024-03-10,0
C0580,2023-02-14,42,Male,Morocco,36000.0,Silver,101.95,2,169.6,4,user0579@mail.test,2023-08-13,0
C0581,2021-06-05,18,Male,Morocco,31200.0,Bronze,28.32,8,168.6,5,user0580@mail.test,2021-08-03,0
C0582,2023-05-28,24,Female,United States,55000.0,Gold,111.09,5,170.9,5,user0581@example.com,2024-04-26,0
C0583,2022-08-26,34,Male,Saudi Arabia,38300.0,Silver,45.63,2,172.9,5,user0582@example.com,2023-02-03,0
C0584,2022-10-24,25,Female,Egypt,45700.0,Silver,66.01,5,159.6,4,user0583@example.com,2023-07-18,0
C0585,2021-08-08,47,Female,Saudi Arabia,39400.0,Silver,65.02,4,162.4,4,user0584@example.com,2021-12-23,0
C0586,2023-07-17,62,Male,France,41000.0,Bronze,275.72,3,182.2,2,user0585@example.com,2024-02-26,0
C0587,2023-10-18,24,Male,Jordan,18900.0,Bronze,31.83,7,178.0,4,user0586@demo.org,2024-08-23,1
C0588,2022-03-22,28,Female,United States,15200.0,Bronze,210.21,2,164.5,3,user0587@demo.org,2023-03-11,0
C0589,2021-04-12,41,Female,Egypt,36500.0,Silver,182.29,2,163.1,4,user0588@mail.test,2021-07-04,1
C0590,2023-07-19,57,Female,Egypt,47400.0,Silver,194.79,7,174.8,4,user0589@example.com,2024-04-13,1
C0591,2023-08-30,23,Female,Saudi Arabia,19800.0,Bronze,52.37,1,164.6,4,user0590@demo.org,2024-08-29,1
C0592,2022-07-09,41,Female,Egypt,40500.0,Silver,233.55,5,168.9,4,user0591@mail.test,2023-03-23,0
C0593,2022-09-27,60,Female,United States,48400.0,Silver,58.31,0,155.6,5,user0592@mail.test,2022-11-24,0
C0594,2021-09-02,18,Male,United States,12800.0,Bronze,283.51,1,175.3,1,user0593@mail.test,2021-11-17,0
C0595,2021-03-15,23,Female,Morocco,23400.0,Silver,245.15,4,157.7,4,user0594@mail.test,2021-06-04,0
C0596,2023-10-31,33,Male,Morocco,46300.0,Silver,410.0,4,187.1,5,user0595@demo.org,2023-12-13,0
C0597,2022-06-13,32,Male,Morocco,45500.0,Silver,144.58,4,183.4,5,user0596@demo.org,2023-04-10,0
C0598,2021-10-29,48,Male,Algeria,25800.0,Bronze,108.14,8,175.6,4,user0597@mail.test,2022-11-19,0
C0599,2023-01-30,41,Female,United States,44100.0,Silver,101.06,6,176.4,5,user0598@demo.org,2023-08-25,0
C0600,2021-01-29,18,Male,Morocco,53400.0,Gold,568.98,6,170.1,4,user0599@demo.org,2021-09-25,0
